id,screen_name,date,link,text,source,sent_bear,sent_neut,sent_bull,matched_tickers,price_move
895006715762155522,rep_stevewomack,2017-08-08 15:40:04-04:00,https://www.twitter.com/rep_stevewomack/statuses/895006715762155522,I just launched my Instagram today! Follow me at @rep_stevewomack to keep up with my work here in #AR3 and in D.C.,Twitter for iPhone,0.9999932050704956,1.5870615470703342e-06,5.265511390462052e-06,META,down
894997712898322432,RepBlainePress,2017-08-08 15:04:17-04:00,https://www.twitter.com/RepBlainePress/statuses/894997712898322432,"My Jefferson City office has internship openings  for the Fall 2017 school semester. If you are interested, contact my office: 573-635-7232.",Twitter for iPhone,0.9999979734420776,2.229865003755549e-07,1.8118452089765924e-06,MSFT,neutral
894997040102612995,RepJayapal,2017-08-08 15:01:37-04:00,https://www.twitter.com/RepJayapal/statuses/894997040102612995,"@RepMcEachin @RepBarragan We've introduced legislation to create environmental justice offices in the @EPA and the Office of the President, while funding EJ projects.",Twitter Web Client,0.9999526739120485,8.218151378969196e-06,3.9070819184416905e-05,MSFT,neutral
895026330881970176,SenatorRounds,2017-08-08 16:58:00-04:00,https://www.twitter.com/SenatorRounds/statuses/895026330881970176,Staff are holding mobile office hours at Hutch's Cafe in Presho tmrw from 8-10am. Stop by if you need help dealing w/ a fed agency,TweetDeck,0.9999971389770508,1.431498759529859e-07,2.7799399049399653e-06,MSFT,neutral
895019992504250369,alfranken,2017-08-08 16:32:49-04:00,https://www.twitter.com/alfranken/statuses/895019992504250369,"For those who may not know, picking which @mnstatefair food I eat is a proud Team Franken tradition. Yes, really. https://www.facebook.com/TeamAlFranken/photos/a.10152271462195492.949071.15483865491/10159300600390492/?type=3&theater http://pbs.twimg.com/media/DGu_7mVWAAAlpqi.jpg",Twitter for iPhone,0.9436558485031128,0.0562825240194797,6.159070471767336e-05,META,down
895017753404375040,RepKevinYoder,2017-08-08 16:23:55-04:00,https://www.twitter.com/RepKevinYoder/statuses/895017753404375040,"If you need assistance with a federal agency or have ideas on bill you’d like me to support or introduce, contact my office at 913-621-0832.",TweetDeck,0.999936580657959,3.243797664254089e-06,6.016162660671398e-05,MSFT,neutral
895017590388555777,RepKevinYoder,2017-08-08 16:23:16-04:00,https://www.twitter.com/RepKevinYoder/statuses/895017590388555777,"I also enjoyed meeting with Adam Wilkerson from Lenexa and Sharat Tekulapally from Overland Park last week:
https://www.facebook.com/CongressmanKevinYoder/posts/1598772920175615 http://pbs.twimg.com/media/DGu9vHZW0AUoVIF.jpg http://pbs.twimg.com/media/DGu9vHVXUAIK3S5.jpg http://pbs.twimg.com/media/DGu9vHUXsAEcz_p.jpg",TweetDeck,0.99992036819458,6.875628605484962e-05,1.083140159607865e-05,META,down
895015884917542913,KeithRothfus,2017-08-08 16:16:30-04:00,https://www.twitter.com/KeithRothfus/statuses/895015884917542913,"Mobile Office Hours have been rescheduled:
-Frazier Township, Thursday, August 10, 2:30p-4:00p
-Murrysville, Monday, August 21, 4:30p-6:00p https://twitter.com/KeithRothfus/status/894655444576346113 QT @KeithRothfus If you have an urgent casework matter please call one of my district offices: https://rothfus.house.gov/contact/offices https://twitter.com/KeithRothfus/status/894655178879750146",Twitter Web Client,0.9993221759796144,0.0002203683980042,0.0004574154445435,MSFT,neutral
895015445652176896,RodneyDavis,2017-08-08 16:14:45-04:00,https://www.twitter.com/RodneyDavis/statuses/895015445652176896,Congrats to Carl Teichman of @IL_Wesleyan on being named @NormalILL Citizen of the Year. Great meeting w/him &amp; Pres. Jensen at my office. http://pbs.twimg.com/media/DGu7yanWsAAxp4H.jpg,Twitter Web Client,0.9998767375946044,0.0001141924294643,9.011548172566108e-06,MSFT,neutral
895013998881648642,RepGonzalez,2017-08-08 16:09:00-04:00,https://www.twitter.com/RepGonzalez/statuses/895013998881648642,Fall 2017 Internship applications for my D.C. office and Edinburg office are now open. Apply at https://gonzalez.house.gov/services/internships http://pbs.twimg.com/media/DGu6chCXgAQyI0N.jpg,Twitter Web Client,0.9999759197235109,1.0618897249514704e-05,1.3435851542453747e-05,MSFT,neutral
895039515101757440,RepKristiNoem,2017-08-08 17:50:24-04:00,https://www.twitter.com/RepKristiNoem/statuses/895039515101757440,Great day in Madison today! I started with a visit to Dakota State University where I visited… https://www.instagram.com/p/BXjGtOUB7HV/,Instagram,0.9999908208847046,3.936991561204195e-06,5.217332727625035e-06,META,down
895038459311796225,RepDLamborn,2017-08-08 17:46:12-04:00,https://www.twitter.com/RepDLamborn/statuses/895038459311796225,Check out my interview with @trish_regan discussing the nuclear threat posed to us and our allies by North Korea. https://www.youtube.com/watch?v=EekbyAeOkJs,Twitter Web Client,0.9999054670333862,1.6647281881887466e-05,7.778831059113145e-05,GOOGL,neutral
895031849910763526,RepAdams,2017-08-08 17:19:56-04:00,https://www.twitter.com/RepAdams/statuses/895031849910763526,Tomorrow I'll be live on Facebook with @theobserver at 10am to discuss A Better Deal for One Meck! Watch here: http://bit.ly/2cT5EQY,Twitter Web Client,0.9855318665504456,0.0144545286893844,1.3649173524754588e-05,META,down
895057046864879616,SenJeffMerkley,2017-08-08 19:00:03-04:00,https://www.twitter.com/SenJeffMerkley/statuses/895057046864879616,REMINDER: I’ll be joining Oregonians to #ProtectTransTroops today at 4:30pm PT. Join us or tune in on Facebook: http://www.facebook.com/jeffmerkley http://pbs.twimg.com/media/DGvSJZ4XgAApftt.png,TweetDeck,0.9999765157699584,1.897957372420933e-05,4.553260623652022e-06,META,down
895053024137273346,RepMarkWalker,2017-08-08 18:44:04-04:00,https://www.twitter.com/Ian_Baltutis/statuses/894994866396160001,RT @Ian_Baltutis We are honored to welcome @repmarkwalker on his visit in support of @aclibraries #READ… https://www.instagram.com/p/BXiyZQihFYt/,TweetDeck,0.9872927665710448,0.0126429088413715,6.438665150199085e-05,META,down
895052458275241985,RepCicilline,2017-08-08 18:41:49-04:00,https://www.twitter.com/RepCicilline/statuses/895052458275241985,REMINDER: Rep Cicilline hosting a @Facebook Live Town Hall tomorrow at 1pm. http://pbs.twimg.com/media/DGvddmVUIAArk81.jpg,Twitter for iPhone,0.9999830722808838,8.826127668726258e-06,8.138441444316413e-06,META,down
895047800915988480,DonaldNorcross,2017-08-08 18:23:19-04:00,https://www.twitter.com/DonaldNorcross/statuses/895047800915988480,Great Constituent Services Fair today! Special thanks to my Distirct Office staff for planning http://pbs.twimg.com/media/DGvZOd7W0AAGTaB.jpg,Twitter for iPhone,0.9998431205749512,0.0001436750899301,1.3185655006964224e-05,MSFT,neutral
895045637808566272,GKButterfield,2017-08-08 18:14:43-04:00,https://www.twitter.com/GKButterfield/statuses/895045637808566272,Getting ready to kick off tonight's community discussion in Windsor! WATCH LIVE: https://www.facebook.com/CongressmanGKButterfield,Twitter Web Client,0.9991788268089294,0.0007889209664426,3.222889790777117e-05,META,down
895070262357409792,RepJoeCourtney,2017-08-08 19:52:34-04:00,https://www.twitter.com/RepJoeCourtney/statuses/895070262357409792,2/2: Their sacrifice will not be forgotten by either nation. https://www.nytimes.com/2017/08/08/world/australia/marines-crash-osprey-australia.html?smprod=nytcore-ipad&smid=nytcore-ipad-share,Twitter for iPhone,0.9999619722366332,2.002526707656216e-05,1.7976299204747193e-05,AAPL,neutral
895070171911655426,RepJoeCourtney,2017-08-08 19:52:13-04:00,https://www.twitter.com/RepJoeCourtney/statuses/895070171911655426,1/2: My deepest condolences to the @USMarineCorps families who lost 3 American patriots last week in #Australia. https://www.nytimes.com/2017/08/08/world/australia/marines-crash-osprey-australia.html?smprod=nytcore-ipad&smid=nytcore-ipad-share,Twitter for iPhone,0.9998621940612792,0.0001087295968318,2.9043638278380968e-05,AAPL,neutral
895068148130557952,SenJeffMerkley,2017-08-08 19:44:10-04:00,https://www.twitter.com/SenJeffMerkley/statuses/895068148130557952,HAPPENING NOW: I'm joining fellow Oregonians to speak out against @RealDonaldTrump’s unacceptable #trans ban. Watch: http://www.facebook.com/jeffmerkley,Twitter Web Client,0.9999090433120728,4.1423161746934056e-05,4.9494265113025904e-05,META,down
895061619369156608,RepRaulGrijalva,2017-08-08 19:18:14-04:00,https://www.twitter.com/RepRaulGrijalva/statuses/895061619369156608,"Today I said goodbye to many of the summer interns in my Tucson office. Thanks Jessala, Naomi, Kaylee, Jacob, and Ambur for your hard work! http://pbs.twimg.com/media/DGvlykuUAAELxMM.jpg",Twitter for iPhone,0.9893051385879515,0.0106448493897914,5.001695899409242e-05,MSFT,neutral
895090591171829761,RepHuizenga,2017-08-08 21:13:21-04:00,https://www.twitter.com/WOODTV/statuses/895066507289313280,"RT @WOODTV .@RepHuizenga and other officials try out F-35 flight simulator at Woodward, Inc. in Zeeland today: http://wp.me/p4yStY-1Bzk #the7on8 http://pbs.twimg.com/media/DGvqHz-UMAAjg2t.jpg",Twitter Web Client,0.9999258518218994,3.645824472187087e-05,3.771972842514515e-05,LMT,up
895089690809737217,RepMikeRogersAL,2017-08-08 21:09:46-04:00,https://www.twitter.com/RepMikeRogersAL/statuses/895089690809737217,"With Tony Russell, acting superintendent of the Center for Domestic Preparedness, talking… https://www.instagram.com/p/BXjdhJVle44/",Instagram,0.999841809272766,5.202874672249891e-05,0.0001061274087987,META,down
895078053352701952,RepLouCorrea,2017-08-08 20:23:32-04:00,https://www.twitter.com/RepLouCorrea/statuses/895078053352701952,This students art shows the #USA is her country too. https://www.washingtonpost.com/news/morning-mix/wp/2017/08/08/a-painting-of-lady-liberty-in-hijab-hangs-in-congressmans-office-despite-protests-he-says-itll-stay/?utm_term=.7ce929e6b1e1,Tweetbot for iΟS,0.9999105930328368,3.1165836844593287e-05,5.828572466270998e-05,MSFT,neutral
895075060351983617,USProgressives,2017-08-08 20:11:38-04:00,https://www.twitter.com/WinWithoutWar/statuses/895072372105129984,"RT @WinWithoutWar This is NOT a test. @realDonaldTrump is recklessly pushing us towards war with #NorthKorea. #PleaseDontKillUs
https://www.youtube.com/watch?v=wdpLWML_tDU",Twitter for iPhone,0.9739920496940612,0.0242792852222919,0.0017286133952438,GOOGL,neutral
895118440792502272,BettyMcCollum04,2017-08-08 23:04:01-04:00,https://www.twitter.com/BettyMcCollum04/statuses/895118440792502272,Two good meetings yesterday with Minnesotans standing against @realDonaldTrump's destructive immigration policies. https://www.facebook.com/repbettymccollum/posts/1467401529981874 http://pbs.twimg.com/media/DGvpArOXoAECiEx.jpg,TweetDeck,0.9931992888450624,0.0067712282761931,2.9513479603338052e-05,META,down
895107993251045376,RepMarkWalker,2017-08-08 22:22:30-04:00,https://www.twitter.com/RepMarkWalker/statuses/895107993251045376,Alamance is well-served by Sheriff Johnson &amp; AC Sheriff's Office as they work hard to combat some of the biggest issues our communities face http://pbs.twimg.com/media/DGwP80kWAAAUiod.jpg https://video.twimg.com/amplify_video/895102981548503041/vid/640x360/DRISKBPh7-htmSQu.mp4,Media Studio,0.7761503458023071,0.2238063216209411,4.329635703470558e-05,MSFT,neutral
895104242565992449,davidcicilline,2017-08-08 22:07:36-04:00,https://www.twitter.com/davidcicilline/statuses/895104242565992449,"Reminder that I'll be taking your questions on Facebook Live at 1pm tomorrow. https://twitter.com/repcicilline/status/894973872973414402 QT @RepCicilline TOMORROW, 1PM: Rep. Cicilline hosts a Facebook Live Town Hall to discuss #ABetterDeal https://www.facebook.com/congressmandavidcicilline",Twitter for iPhone,0.9999902248382568,5.682634309778223e-06,4.086631633981597e-06,META,down
895233001176563712,BobbyScott4VA3,2017-08-09 06:39:14-04:00,https://www.twitter.com/MelPruett_/statuses/894675633397170178,RT @MelPruett_ Stopped by @RalphNortham's Henrico office to sign up for more hours #HenricoHeroes http://pbs.twimg.com/media/DGqGvaNXcAExfOZ.jpg,Twitter for iPhone,0.9998542070388794,7.309760985663161e-05,7.272969378391281e-05,MSFT,neutral
895246583868141569,JoaquinCastrotx,2017-08-09 07:33:13-04:00,https://www.twitter.com/KirstenPowers/statuses/894997438754312192,RT @KirstenPowers DJT WH Bible study pastor reportedly said Roman Catholicism “is one of the primary false religions in the world”. http://www.independent.co.uk/news/world/americas/us-politics/donald-trump-bible-study-ralph-drollinger-mothers-public-office-politicians-sinners-women-pastor-a7881036.html,Twitter Lite,0.9999489784240724,2.0225726984790526e-05,3.0728460842510685e-05,MSFT,neutral
895265354938712064,RepKinzinger,2017-08-09 08:47:48-04:00,https://www.twitter.com/RepKinzinger/statuses/895265354938712064,Great to catch up with the one and only Jay LeSeure this morning! Tune in: https://www.facebook.com/1430WCMY/videos/1634100496609759/ http://pbs.twimg.com/media/DGyfE9lWsAIGvMm.jpg,Twitter for iPhone,0.9998719692230223,9.431119542568922e-05,3.376671520527452e-05,META,neutral
895283228415856640,RepAdams,2017-08-09 09:58:49-04:00,https://www.twitter.com/johnarwood/statuses/895280923087966209,RT @johnarwood Have a question for @RepAdams? Join @theobserver for Facebook Live at 10 a.m. today http://bit.ly/2upeYI8 http://pbs.twimg.com/media/DGytNZSXYAAX80W.jpg,TweetDeck,0.9996687173843384,3.51506496372167e-05,0.000296131853247,META,neutral
895280388108582912,RepAdams,2017-08-09 09:47:32-04:00,https://www.twitter.com/RepAdams/statuses/895280388108582912,Join me for a Facebook Town Hall with @theobserver TODAY at 10am. Watch here: https://www.facebook.com/thecharlotteobserver/,Twitter Web Client,0.9998332262039183,0.0001193322677863,4.741180964629166e-05,META,neutral
895274083226726402,RepKristiNoem,2017-08-09 09:22:29-04:00,https://www.twitter.com/RepKristiNoem/statuses/895274083226726402,Booker missed the memo about wearing his 4-h shirt to Achievement Days last night....but he… https://www.instagram.com/p/BXkxX-MhCYo/,Instagram,0.9962530136108398,7.382705916825216e-06,0.0037395595572888,META,neutral
895297368832200705,edworkforcedems,2017-08-09 10:55:01-04:00,https://www.twitter.com/edworkforcedems/statuses/895297368832200705,#HappeningSoon @RepEspaillat and RM @BobbyScott will be holding a roundtable on the importance of #summerjobs. https://www.facebook.com/RepEspaillat/,TweetDeck,0.9999107122421264,7.367937359958887e-05,1.56060832523508e-05,META,neutral
895296635353354240,marcorubio,2017-08-09 10:52:06-04:00,https://www.twitter.com/marcorubio/statuses/895296635353354240,I'm in Jacksonville for a #TaxReform roundtable with @JAXChamber. Watch it live on my Facebook now. https://www.facebook.com/MarcoRubio/,Twitter Web Client,0.9995457530021667,0.0001652687496971,0.0002888981543947,META,neutral
895293533434851328,SenBookerOffice,2017-08-09 10:39:46-04:00,https://www.twitter.com/SenBookerOffice/statuses/895293533434851328,Senators @CoryBooker &amp; @maziehirono: @usedgov’s Office for Civil Rights Is Abandoning Its Responsibilities: https://buff.ly/2wrh9YW,Buffer,0.9915562868118286,1.0926206414296756e-05,0.008432874456048,MSFT,neutral
895292294198415360,RepDavidYoung,2017-08-09 10:34:51-04:00,https://www.twitter.com/RepDavidYoung/statuses/895292294198415360,To see the full schedule of upcoming Open Office Hours in #IA03 be sure to bookmark this page: https://davidyoung.house.gov/coffee-with-my-congressman#Open%20Office%20Hours http://pbs.twimg.com/ext_tw_video_thumb/895292175793229828/pu/img/SQRrKnQb4qfq9uBU.jpg https://video.twimg.com/ext_tw_video/895292175793229828/pu/vid/320x180/Gp4FqD_dvXwZ_3CX.mp4,Twitter Web Client,0.9999877214431764,7.428984190482879e-06,4.896982318314258e-06,MSFT,neutral
895291783810363394,RepDavidYoung,2017-08-09 10:32:49-04:00,https://www.twitter.com/RepDavidYoung/statuses/895291783810363394,Open Office Hours for #IA03 in Perry Aug 30th: 2:00pm to 4:00pm – McCreary Community Building – 1800 Pattee Street https://davidyoung.house.gov/media-center/press-releases/congressman-young-announces-more-open-office-hours-meetings http://pbs.twimg.com/ext_tw_video_thumb/895291584899686408/pu/img/ZR9inHZsi2YqXDPJ.jpg https://video.twimg.com/ext_tw_video/895291584899686408/pu/pl/zlqG2XZJYjacje7w.m3u8,Twitter Web Client,0.9999444484710692,4.094326504855417e-05,1.464163142372854e-05,MSFT,neutral
895291536921030656,RepDavidYoung,2017-08-09 10:31:50-04:00,https://www.twitter.com/RepDavidYoung/statuses/895291536921030656,Open Office Hours for #IA03 in Mt. Ayr Aug 24th 12:30 to 2:30p– Ringgold County Courthouse – 109 West Madison Street https://davidyoung.house.gov/media-center/press-releases/congressman-young-announces-more-open-office-hours-meetings http://pbs.twimg.com/ext_tw_video_thumb/895291271299960832/pu/img/0zrE0FVd_cyGEiH-.jpg https://video.twimg.com/ext_tw_video/895291271299960832/pu/vid/1280x720/67lkYPUVjnyGbB-C.mp4,Twitter Web Client,0.99995219707489,3.2924705010373145e-05,1.487867393734632e-05,MSFT,neutral
895291222985781248,RepDavidYoung,2017-08-09 10:30:35-04:00,https://www.twitter.com/RepDavidYoung/statuses/895291222985781248,Open Office Hours for #IA03 in Atlantic August 23rd: 1:00 to 3:00pm - Atlantic Public Library – 507 Poplar Street https://davidyoung.house.gov/media-center/press-releases/congressman-young-announces-more-open-office-hours-meetings http://pbs.twimg.com/ext_tw_video_thumb/895291148360716288/pu/img/HjFEzQmyZIDRhIh4.jpg https://video.twimg.com/ext_tw_video/895291148360716288/pu/pl/ZNC-baXOJGMRnXNa.m3u8,Twitter Web Client,0.9998987913131714,7.19860108802095e-05,2.91772375931032e-05,MSFT,neutral
895290941229199360,RepDavidYoung,2017-08-09 10:29:28-04:00,https://www.twitter.com/RepDavidYoung/statuses/895290941229199360,"Open Office Hours fr #IA03 in Greenfield August 23, 2017: 9:00am to 11:00am – Greenfield City Hall - 202 S. 1st St. https://davidyoung.house.gov/media-center/press-releases/congressman-young-announces-more-open-office-hours-meetings http://pbs.twimg.com/ext_tw_video_thumb/895290879753277442/pu/img/G4jXPgtbgXiYAtcU.jpg https://video.twimg.com/ext_tw_video/895290879753277442/pu/vid/640x360/vEWnkXmpguc22Xjm.mp4",Twitter Web Client,0.999674677848816,0.0002514408843126,7.394062413368374e-05,MSFT,neutral
895290566023446528,RepDavidYoung,2017-08-09 10:27:59-04:00,https://www.twitter.com/RepDavidYoung/statuses/895290566023446528,"Open Office Hours are resource for #IA03 to meet &amp; discuss opinions, concerns,  ideas &amp; casework needs. https://davidyoung.house.gov/media-center/press-releases/congressman-young-announces-more-open-office-hours-meetings http://pbs.twimg.com/media/DGy2AzBWsAA8kJk.jpg",Twitter Web Client,0.9999234676361084,5.143317321198992e-05,2.5142684535239823e-05,MSFT,neutral
895289535621464064,HouseDemocrats,2017-08-09 10:23:53-04:00,https://www.twitter.com/HouseDemocrats/statuses/895289535621464064,Follow our #YouTube channel to stay up-to-date. Click here to subscribe ↓ https://www.youtube.com/subscription_center?add_user=HouseDems http://pbs.twimg.com/tweet_video_thumb/DGy07iKWAAAcbEV.jpg https://video.twimg.com/tweet_video/DGy07iKWAAAcbEV.mp4,TweetDeck,0.9999159574508668,8.058314415393397e-05,3.437835175645887e-06,GOOGL,neutral
895289416763232256,bradyfortexas,2017-08-09 10:23:25-04:00,https://www.twitter.com/bradyfortexas/statuses/895289416763232256,Miami-Dade ended its sanctuary city policy when @POTUS took office &amp; it's proven enforcing immigration laws works. https://googl/uYVs71,Sprout Social,0.6968238949775696,0.3026643693447113,0.0005117029650136,MSFT,neutral
895288972091551744,RepDavidYoung,2017-08-09 10:21:39-04:00,https://www.twitter.com/RepDavidYoung/statuses/895288972091551744,Four more Open Office Hour meetings announced for August in #IA03 https://davidyoung.house.gov/media-center/press-releases/congressman-young-announces-more-open-office-hours-meetings http://pbs.twimg.com/ext_tw_video_thumb/895288644944240640/pu/img/2ycHO3yO4W0RYiDb.jpg https://video.twimg.com/ext_tw_video/895288644944240640/pu/pl/dGPuM-0TdlAl1abS.m3u8,Twitter Web Client,0.999941349029541,4.769144652527757e-05,1.0976546036545187e-05,MSFT,neutral
895285835930767361,RepAlGreen,2017-08-09 10:09:11-04:00,https://www.twitter.com/RepAlGreen/statuses/895285835930767361,Please view my Press Conference as I discuss the Presidents latest threats against North Korea. https://www.facebook.com/repalgreen/videos/1764717586876377/,Twitter for iPhone,0.9979047775268556,0.000229779005167,0.0018654448213055,META,neutral
895313800793964545,SenJeffMerkley,2017-08-09 12:00:18-04:00,https://www.twitter.com/SenJeffMerkley/statuses/895313800793964545,Kicking off day two of town halls this week in Newport. Watch LIVE at 11:30 am PT: http://www.facebook.com/jeffmerkley,Twitter Web Client,0.9995321035385132,0.0004136170318815,5.4286840168060735e-05,META,neutral
895313386489004033,BobbyScott,2017-08-09 11:58:40-04:00,https://www.twitter.com/BobbyScott/statuses/895313386489004033,#HappeningNow: Be sure to watch the Facebook Live on my official Facebook page --&gt; RepBobbyScott https://twitter.com/RepEspaillat/status/895311211453190145 QT @RepEspaillat Watch live stream of today #SummerJobs roundtable discussion @RepEspaillat @BobbyScott @edworkforcedems https://www.facebook.com/RepEspaillat/videos/1906060872939244/,Twitter Web Client,0.9987369179725648,0.0011768579715862,8.618718857178465e-05,META,neutral
895311211453190145,RepEspaillat,2017-08-09 11:50:01-04:00,https://www.twitter.com/RepEspaillat/statuses/895311211453190145,Watch live stream of today #SummerJobs roundtable discussion @RepEspaillat @BobbyScott @edworkforcedems https://www.facebook.com/RepEspaillat/videos/1906060872939244/,Twitter for iPhone,0.9994134902954102,0.0004713716625701,0.0001152362165157,META,neutral
895310415093260288,RepEspaillat,2017-08-09 11:46:51-04:00,https://www.twitter.com/YMcBrideCAS/statuses/895309179593928704,RT @YMcBrideCAS @ChildrensAidNYC Sandino Sanchez at roundtable held by @RepEspaillat @BobbyScott on the importance of #summerjobs. https://www.facebook.com/RepEspaillat/ http://pbs.twimg.com/media/DGzG8pHV0AALUt8.jpg,Twitter for iPhone,0.9992901086807252,0.0005276148440316,0.0001822969788918,META,neutral
895306885267673090,RepCicilline,2017-08-09 11:32:50-04:00,https://www.twitter.com/RepCicilline/statuses/895306885267673090,Don’t forget: Join Rep. Cicilline TODAY at 1pm for a Facebook Live Town Hall on #ABetterDeal https://www.facebook.com/CongressmanDavidCicilline/?fref=ts,Twitter for iPhone,0.9999954700469972,2.3614545625605388e-06,2.1426164948934456e-06,META,neutral
895305235534577665,RepGrothman,2017-08-09 11:26:16-04:00,https://www.twitter.com/RepGrothman/statuses/895305235534577665,My office is hosting a job fair with more than 30 local businesses on Aug. 24. For more information and to RSVP --&gt; http://bit.ly/2uGp1DJ,Twitter Web Client,0.999992609024048,2.4760579435678665e-06,4.881814675172791e-06,MSFT,neutral
895304273445171201,USRepGaryPalmer,2017-08-09 11:22:27-04:00,https://www.twitter.com/USRepGaryPalmer/statuses/895304273445171201,It was great meeting with you. Thank you for taking the time to come by my office! https://twitter.com/LiorHaiat/status/894650561433174018 QT @LiorHaiat Thanks for the warm southern hospitality @USRepGaryPalmer and your friendship. Your support for Israel is much appreciated http://pbs.twimg.com/media/DGpv48gUwAEpN0G.jpg,TweetDeck,0.973264217376709,0.0265533030033111,0.0001824567443691,MSFT,neutral
895304096340684800,RepAndreCarson,2017-08-09 11:21:45-04:00,https://www.twitter.com/RepAndreCarson/statuses/895304096340684800,Going on now: office hours in your community! Stop by to see how we can help you! http://pbs.twimg.com/media/DGzCTkuXUAATWkG.jpg,Twitter Web Client,0.9999339580535888,2.5707036911626343e-05,4.028421244584024e-05,MSFT,neutral
895328973353230337,davidcicilline,2017-08-09 13:00:36-04:00,https://www.twitter.com/davidcicilline/statuses/895328973353230337,Starting my first @Facebook Live Town Hall. Click here to join the conversation right now. https://www.facebook.com/CongressmanDavidCicilline/videos/1404823806220207/,Twitter for iPhone,0.9989522695541382,0.0007433982682414,0.0003042751341126,META,neutral
895324489898119168,SenJohnMcCain,2017-08-09 12:42:47-04:00,https://www.twitter.com/SenJohnMcCain/statuses/895324489898119168,Join me now on Facebook where I'm answering your questions live. Be sure to ask your questions in the comments: https://www.facebook.com/johnmccain/videos/10155656588438707/,TweetDeck,0.999810516834259,3.2793512218631804e-05,0.0001567237050039,META,neutral
895321281196957696,HouseDemocrats,2017-08-09 12:30:02-04:00,https://www.twitter.com/HouseDemocrats/statuses/895321281196957696,"Did you know House Energy &amp; Commerce Democrats are on Facebook, Twitter, and Instagram? Follow @EnergyCommerce! ↓ https://www.facebook.com/energyandcommercedemocrats http://pbs.twimg.com/media/DGy18K5XYAEMDvM.jpg",TweetDeck,0.9998984336853028,8.582798909628764e-05,1.576461727381684e-05,META,neutral
895320241005182976,WillHurd,2017-08-09 12:25:54-04:00,https://www.twitter.com/WillHurd/statuses/895320241005182976,"Day 3 Pecos, Kermit &amp; Monahans was a blast! Thx to all who came out--great discussions. See the video &gt;&gt; https://www.facebook.com/HurdForCongress/videos/10159305931815085/ #DC2DQ2017 http://pbs.twimg.com/media/DGzQuyeUAAApGD3.jpg",Twitter Web Client,0.9998883008956908,9.680182847660036e-05,1.4872644896968268e-05,META,neutral
895319002439745536,RepJaredPolis,2017-08-09 12:20:59-04:00,https://www.twitter.com/FWD_us/statuses/895318577720377344,RT @FWD_us LIVE: TY @RepJaredPolis for continuing to fight to #defendDACA &amp; protect #Dreamers in #Colorado &amp; across the U.S. https://www.facebook.com/jaredpolis/videos/10155404532117530/,TweetDeck,0.9983318448066713,0.001462513115257,0.0002056468802038,META,neutral
895316839848329217,RepCicilline,2017-08-09 12:12:23-04:00,https://www.twitter.com/RepCicilline/statuses/895316839848329217,One hour until Rep Cicilline's @Facebook Live Town Hall. Starting at 1pm at http://www.facebook.com/congressmandavidcicilline http://pbs.twimg.com/media/DGzN6oXXUAAy38L.jpg,Twitter for iPhone,0.9999849796295166,6.5259391703875735e-06,8.454411727143452e-06,META,neutral
895336460156403713,RepKinzinger,2017-08-09 13:30:21-04:00,https://www.twitter.com/RepKinzinger/statuses/895336460156403713,Don't forget: #Veterans Resource Event tomorrow at 2pm in #Rockford. RSVP on @facebook &amp; get more information here: https://www.facebook.com/events/135334677070056/?ti=icl,Twitter for iPhone,0.9997422099113464,0.0002367040578974,2.1073714378871955e-05,META,neutral
895334917814370304,RepComstock,2017-08-09 13:24:13-04:00,https://www.twitter.com/RepComstock/statuses/895334917814370304,"Joined veterans, the @GovernorVA, and local officials for the opening of a new Virginia Dept. of Veterans Services Office in Ashburn. #VA10 http://pbs.twimg.com/media/DGzdvbtXcAA9fUQ.jpg http://pbs.twimg.com/media/DGzdy49XkAAYTyT.jpg",Twitter Web Client,0.9999256134033204,5.852232061442919e-05,1.5876437828410417e-05,MSFT,neutral
895334571536818176,davidcicilline,2017-08-09 13:22:51-04:00,https://www.twitter.com/davidcicilline/statuses/895334571536818176,Great conversation on @Facebook about #ABetterDeal and issues facing our country. Click here to join me right now. https://www.facebook.com/CongressmanDavidCicilline/videos/1404823806220207/,Twitter for iPhone,0.9891356229782104,0.0105103719979524,0.0003539210010785,META,neutral
895333523451592706,LindseyGrahamSC,2017-08-09 13:18:41-04:00,https://www.twitter.com/LindseyGrahamSC/statuses/895333523451592706,"Speaking now to the Seneca Rotary Club.

WATCH: https://www.facebook.com/wyffmyraruiz/videos/1944682609149846/",Twitter for iPad,0.9992141723632812,0.0003982580383308,0.0003875857510138,META,neutral
895333012727930881,RepSchneider,2017-08-09 13:16:39-04:00,https://www.twitter.com/RepSchneider/statuses/895333012727930881,"Our office has helped veterans &amp; their families recover medals that were lost or never received. If you need help, call us at 847-383-4870. http://pbs.twimg.com/media/DGzcm1XXYAAAf6S.jpg",Twitter Web Client,0.9518705606460572,0.0475486107170581,0.0005807178094983,MSFT,neutral
895332686499151875,davidcicilline,2017-08-09 13:15:21-04:00,https://www.twitter.com/davidcicilline/statuses/895332686499151875,Lots of good questions so far for @Facebook Live Town Hall. Click here to participate right now. https://www.facebook.com/CongressmanDavidCicilline/videos/1404823806220207/,Twitter for iPhone,0.9940674304962158,0.0053225341252982,0.0006100834580138,META,neutral
